"Year","Month","CardioTot","CardioED","HypoTot","HypoED","RespTot","RespED","Admissions","AllCases","MonthNr","Hospital"
2006,"Aug",2,2,0,0,1,1,2830,3,80,"C Manchester"
2006,"Sep",0,0,0,0,0,0,2929,0,81,"C Manchester"
2006,"Oct",0,0,2,2,0,0,3043,2,82,"C Manchester"
2006,"Nov",0,0,0,0,0,0,2989,0,83,"C Manchester"
2006,"Dec",2,2,0,0,1,1,2957,3,84,"C Manchester"
2007,"Jan",1,1,1,1,1,1,2893,3,85,"C Manchester"
2007,"Feb",2,2,0,0,0,0,2607,2,86,"C Manchester"
2007,"Mar",1,1,0,0,0,0,2728,1,87,"C Manchester"
2007,"Apr",3,3,0,0,0,0,2735,3,88,"C Manchester"
2007,"May",1,1,0,0,1,1,2865,2,89,"C Manchester"
2007,"Jun",1,1,1,0,0,0,2739,2,90,"C Manchester"
2007,"Jul",0,0,2,2,0,0,2637,2,91,"C Manchester"
2007,"Aug",1,1,0,0,0,0,2800,1,92,"C Manchester"
2007,"Sep",2,2,0,0,0,0,2719,2,93,"C Manchester"
2007,"Oct",1,1,0,0,0,0,3007,1,94,"C Manchester"
2007,"Nov",2,1,1,1,0,0,2909,3,95,"C Manchester"
2007,"Dec",2,2,0,0,0,0,2865,2,96,"C Manchester"
2008,"Jan",1,1,0,0,0,0,2579,1,97,"C Manchester"
2008,"Feb",1,1,0,0,0,0,2543,1,98,"C Manchester"
2008,"Mar",0,0,0,0,0,0,2733,0,99,"C Manchester"
2008,"Apr",2,2,0,0,0,0,2826,2,100,"C Manchester"
2008,"May",2,2,0,0,0,0,3005,2,101,"C Manchester"
2008,"Jun",1,1,0,0,0,0,2860,1,102,"C Manchester"
2008,"Jul",1,1,0,0,0,0,2980,1,103,"C Manchester"
2008,"Aug",3,3,1,1,2,2,2778,6,104,"C Manchester"
2008,"Sep",0,0,0,0,0,0,2984,0,105,"C Manchester"
2008,"Oct",1,1,0,0,0,0,3132,1,106,"C Manchester"
2008,"Nov",0,0,0,0,1,1,3038,1,107,"C Manchester"
2008,"Dec",2,1,1,1,0,0,3062,3,108,"C Manchester"
2009,"Jan",3,3,0,0,0,0,2696,3,109,"C Manchester"
2009,"Feb",0,0,0,0,1,1,2560,1,110,"C Manchester"
2009,"Mar",3,3,0,0,0,0,3160,3,111,"C Manchester"
2009,"Apr",0,0,0,0,0,0,3084,0,112,"C Manchester"
2009,"May",0,0,1,1,0,0,3103,1,113,"C Manchester"
2009,"Jun",2,2,1,1,2,1,2821,5,114,"C Manchester"
2009,"Jul",2,1,1,1,0,0,3203,3,115,"C Manchester"
2009,"Aug",0,0,1,1,0,0,2963,1,116,"C Manchester"
2009,"Sep",0,0,0,0,0,0,3051,0,117,"C Manchester"
2009,"Oct",0,0,0,0,0,0,3335,0,118,"C Manchester"
2009,"Nov",0,0,0,0,0,0,3225,0,119,"C Manchester"
2009,"Dec",0,0,0,0,0,0,3206,0,120,"C Manchester"
2010,"Jan",1,1,0,0,1,1,2999,2,121,"C Manchester"
2010,"Feb",3,2,3,3,0,0,3195,6,122,"C Manchester"
2010,"Mar",1,1,1,0,1,1,3652,3,123,"C Manchester"
2010,"Apr",0,0,0,0,0,0,3461,0,124,"C Manchester"
2010,"May",2,2,1,1,0,0,3540,3,125,"C Manchester"
2010,"Jun",1,1,1,1,0,0,3270,2,126,"C Manchester"
2010,"Jul",1,1,0,0,1,1,3377,2,127,"C Manchester"
2010,"Aug",1,0,0,0,0,0,3076,1,128,"C Manchester"
2010,"Sep",0,0,0,0,0,0,3177,0,129,"C Manchester"
2010,"Oct",1,0,0,0,1,1,3499,2,130,"C Manchester"
2010,"Nov",1,1,2,2,0,0,3388,3,131,"C Manchester"
2010,"Dec",2,2,0,0,0,0,3538,2,132,"C Manchester"
2011,"Jan",1,1,1,0,0,0,3372,2,133,"C Manchester"
2011,"Feb",2,2,0,0,0,0,3238,2,134,"C Manchester"
2011,"Mar",4,2,0,0,0,0,3715,4,135,"C Manchester"
2011,"Apr",1,1,1,1,0,0,3271,2,136,"C Manchester"
2011,"May",0,0,0,0,1,0,3339,1,137,"C Manchester"
2011,"Jun",2,2,2,1,0,0,3135,4,138,"C Manchester"
2011,"Jul",NA,NA,NA,NA,NA,NA,3269,NA,139,"C Manchester"
2011,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,140,"C Manchester"
2011,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,141,"C Manchester"
2011,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,142,"C Manchester"
2011,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,143,"C Manchester"
2011,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,144,"C Manchester"
1999,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,-1,"Hull & E Yorksh"
1999,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,0,"Hull & E Yorksh"
2000,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,1,"Hull & E Yorksh"
2000,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,2,"Hull & E Yorksh"
2000,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,3,"Hull & E Yorksh"
2000,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,4,"Hull & E Yorksh"
2000,"May",NA,NA,NA,NA,NA,NA,NA,NA,5,"Hull & E Yorksh"
2000,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,6,"Hull & E Yorksh"
2000,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,7,"Hull & E Yorksh"
2000,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,8,"Hull & E Yorksh"
2000,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,9,"Hull & E Yorksh"
2000,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,10,"Hull & E Yorksh"
2000,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,11,"Hull & E Yorksh"
2000,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,12,"Hull & E Yorksh"
2001,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,13,"Hull & E Yorksh"
2001,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,14,"Hull & E Yorksh"
2001,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,15,"Hull & E Yorksh"
2001,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,16,"Hull & E Yorksh"
2001,"May",NA,NA,NA,NA,NA,NA,NA,NA,17,"Hull & E Yorksh"
2001,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,18,"Hull & E Yorksh"
2001,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,19,"Hull & E Yorksh"
2001,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,20,"Hull & E Yorksh"
2001,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,21,"Hull & E Yorksh"
2001,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,22,"Hull & E Yorksh"
2001,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,23,"Hull & E Yorksh"
2001,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,24,"Hull & E Yorksh"
2002,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,25,"Hull & E Yorksh"
2002,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,26,"Hull & E Yorksh"
2002,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,27,"Hull & E Yorksh"
2002,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,28,"Hull & E Yorksh"
2002,"May",NA,NA,NA,NA,NA,NA,NA,NA,29,"Hull & E Yorksh"
2002,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,30,"Hull & E Yorksh"
2002,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,31,"Hull & E Yorksh"
2002,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,32,"Hull & E Yorksh"
2002,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,33,"Hull & E Yorksh"
2002,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,34,"Hull & E Yorksh"
2002,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,35,"Hull & E Yorksh"
2002,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,36,"Hull & E Yorksh"
2003,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,37,"Hull & E Yorksh"
2003,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,38,"Hull & E Yorksh"
2003,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,39,"Hull & E Yorksh"
2003,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,40,"Hull & E Yorksh"
2003,"May",NA,NA,NA,NA,NA,NA,NA,NA,41,"Hull & E Yorksh"
2003,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,42,"Hull & E Yorksh"
2003,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,43,"Hull & E Yorksh"
2003,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,44,"Hull & E Yorksh"
2003,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,45,"Hull & E Yorksh"
2003,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,46,"Hull & E Yorksh"
2003,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,47,"Hull & E Yorksh"
2003,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,48,"Hull & E Yorksh"
2004,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,49,"Hull & E Yorksh"
2004,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,50,"Hull & E Yorksh"
2004,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,51,"Hull & E Yorksh"
2004,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,52,"Hull & E Yorksh"
2004,"May",NA,NA,NA,NA,NA,NA,NA,NA,53,"Hull & E Yorksh"
2004,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,54,"Hull & E Yorksh"
2004,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,55,"Hull & E Yorksh"
2004,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,56,"Hull & E Yorksh"
2004,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,57,"Hull & E Yorksh"
2004,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,58,"Hull & E Yorksh"
2004,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,59,"Hull & E Yorksh"
2004,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,60,"Hull & E Yorksh"
2005,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,61,"Hull & E Yorksh"
2005,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,62,"Hull & E Yorksh"
2005,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,63,"Hull & E Yorksh"
2005,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,64,"Hull & E Yorksh"
2005,"May",NA,NA,NA,NA,NA,NA,NA,NA,65,"Hull & E Yorksh"
2005,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,66,"Hull & E Yorksh"
2005,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,67,"Hull & E Yorksh"
2005,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,68,"Hull & E Yorksh"
2005,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,69,"Hull & E Yorksh"
2005,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,70,"Hull & E Yorksh"
2005,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,71,"Hull & E Yorksh"
2005,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,72,"Hull & E Yorksh"
2006,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,73,"Hull & E Yorksh"
2006,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,74,"Hull & E Yorksh"
2006,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,75,"Hull & E Yorksh"
2006,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,76,"Hull & E Yorksh"
2006,"May",NA,NA,NA,NA,NA,NA,NA,NA,77,"Hull & E Yorksh"
2006,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,78,"Hull & E Yorksh"
2006,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,79,"Hull & E Yorksh"
2006,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,80,"Hull & E Yorksh"
2006,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,81,"Hull & E Yorksh"
2006,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,82,"Hull & E Yorksh"
2006,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,83,"Hull & E Yorksh"
2006,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,84,"Hull & E Yorksh"
2007,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,85,"Hull & E Yorksh"
2007,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,86,"Hull & E Yorksh"
2007,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,87,"Hull & E Yorksh"
2007,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,88,"Hull & E Yorksh"
2007,"May",NA,NA,NA,NA,NA,NA,NA,NA,89,"Hull & E Yorksh"
2007,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,90,"Hull & E Yorksh"
2007,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,91,"Hull & E Yorksh"
2007,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,92,"Hull & E Yorksh"
2007,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,93,"Hull & E Yorksh"
2007,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,94,"Hull & E Yorksh"
2007,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,95,"Hull & E Yorksh"
2007,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,96,"Hull & E Yorksh"
2008,"Jan",NA,NA,NA,NA,NA,NA,2240,NA,97,"Hull & E Yorksh"
2008,"Feb",NA,NA,NA,NA,NA,NA,2075,NA,98,"Hull & E Yorksh"
2008,"Mar",0,0,0,0,1,1,2354,1,99,"Hull & E Yorksh"
2008,"Apr",0,0,1,1,1,1,2268,2,100,"Hull & E Yorksh"
2008,"May",2,2,0,0,0,0,2319,2,101,"Hull & E Yorksh"
2008,"Jun",0,0,0,0,0,0,2224,0,102,"Hull & E Yorksh"
2008,"Jul",0,0,1,1,0,0,2300,1,103,"Hull & E Yorksh"
2008,"Aug",1,1,0,0,1,1,2310,2,104,"Hull & E Yorksh"
2008,"Sep",1,1,0,0,0,0,2438,1,105,"Hull & E Yorksh"
2008,"Oct",1,1,0,0,1,1,2621,2,106,"Hull & E Yorksh"
2008,"Nov",0,0,0,0,0,0,2421,0,107,"Hull & E Yorksh"
2008,"Dec",0,0,0,0,0,0,2665,0,108,"Hull & E Yorksh"
2009,"Jan",3,2,0,0,1,1,2513,4,109,"Hull & E Yorksh"
2009,"Feb",0,0,0,0,0,0,2313,0,110,"Hull & E Yorksh"
2009,"Mar",1,1,0,0,0,0,2633,1,111,"Hull & E Yorksh"
2009,"Apr",2,2,0,0,0,0,2436,2,112,"Hull & E Yorksh"
2009,"May",4,4,0,0,0,0,2465,4,113,"Hull & E Yorksh"
2009,"Jun",0,0,0,0,1,1,2499,1,114,"Hull & E Yorksh"
2009,"Jul",1,1,0,0,1,1,2547,2,115,"Hull & E Yorksh"
2009,"Aug",0,0,1,1,0,0,2252,1,116,"Hull & E Yorksh"
2009,"Sep",0,0,1,1,0,0,2341,1,117,"Hull & E Yorksh"
2009,"Oct",1,1,0,0,0,0,2552,1,118,"Hull & E Yorksh"
2009,"Nov",0,0,1,1,1,1,2436,2,119,"Hull & E Yorksh"
2009,"Dec",1,1,0,0,0,0,2581,1,120,"Hull & E Yorksh"
2010,"Jan",2,2,0,0,0,0,2529,2,121,"Hull & E Yorksh"
2010,"Feb",0,0,1,1,0,0,2428,1,122,"Hull & E Yorksh"
2010,"Mar",4,4,0,0,0,0,2619,4,123,"Hull & E Yorksh"
2010,"Apr",2,2,0,0,0,0,2486,2,124,"Hull & E Yorksh"
2010,"May",4,3,0,0,0,0,2667,4,125,"Hull & E Yorksh"
2010,"Jun",1,1,0,0,0,0,2502,1,126,"Hull & E Yorksh"
2010,"Jul",2,2,0,0,0,0,2575,2,127,"Hull & E Yorksh"
2010,"Aug",1,0,0,0,0,0,2558,1,128,"Hull & E Yorksh"
2010,"Sep",1,1,0,0,0,0,2622,1,129,"Hull & E Yorksh"
2010,"Oct",0,0,0,0,0,0,2852,0,130,"Hull & E Yorksh"
2010,"Nov",1,1,0,0,0,0,2830,1,131,"Hull & E Yorksh"
2010,"Dec",1,1,0,0,0,0,3041,1,132,"Hull & E Yorksh"
2011,"Jan",0,0,0,0,0,0,3022,0,133,"Hull & E Yorksh"
2011,"Feb",1,1,0,0,0,0,2685,1,134,"Hull & E Yorksh"
2011,"Mar",0,0,0,0,0,0,2938,0,135,"Hull & E Yorksh"
2011,"Apr",1,1,0,0,0,0,2797,1,136,"Hull & E Yorksh"
2011,"May",2,2,0,0,0,0,2816,2,137,"Hull & E Yorksh"
2011,"Jun",NA,NA,NA,NA,NA,NA,2781,NA,138,"Hull & E Yorksh"
2011,"Jul",NA,NA,NA,NA,NA,NA,2807,NA,139,"Hull & E Yorksh"
2011,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,140,"Hull & E Yorksh"
2011,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,141,"Hull & E Yorksh"
2011,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,142,"Hull & E Yorksh"
2011,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,143,"Hull & E Yorksh"
2011,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,144,"Hull & E Yorksh"
1999,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,-1,"Maidstone"
1999,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,0,"Maidstone"
2000,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,1,"Maidstone"
2000,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,2,"Maidstone"
2000,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,3,"Maidstone"
2000,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,4,"Maidstone"
2000,"May",NA,NA,NA,NA,NA,NA,NA,NA,5,"Maidstone"
2000,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,6,"Maidstone"
2000,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,7,"Maidstone"
2000,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,8,"Maidstone"
2000,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,9,"Maidstone"
2000,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,10,"Maidstone"
2000,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,11,"Maidstone"
2000,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,12,"Maidstone"
2001,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,13,"Maidstone"
2001,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,14,"Maidstone"
2001,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,15,"Maidstone"
2001,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,16,"Maidstone"
2001,"May",NA,NA,NA,NA,NA,NA,NA,NA,17,"Maidstone"
2001,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,18,"Maidstone"
2001,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,19,"Maidstone"
2001,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,20,"Maidstone"
2001,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,21,"Maidstone"
2001,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,22,"Maidstone"
2001,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,23,"Maidstone"
2001,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,24,"Maidstone"
2002,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,25,"Maidstone"
2002,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,26,"Maidstone"
2002,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,27,"Maidstone"
2002,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,28,"Maidstone"
2002,"May",NA,NA,NA,NA,NA,NA,NA,NA,29,"Maidstone"
2002,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,30,"Maidstone"
2002,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,31,"Maidstone"
2002,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,32,"Maidstone"
2002,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,33,"Maidstone"
2002,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,34,"Maidstone"
2002,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,35,"Maidstone"
2002,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,36,"Maidstone"
2003,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,37,"Maidstone"
2003,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,38,"Maidstone"
2003,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,39,"Maidstone"
2003,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,40,"Maidstone"
2003,"May",NA,NA,NA,NA,NA,NA,NA,NA,41,"Maidstone"
2003,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,42,"Maidstone"
2003,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,43,"Maidstone"
2003,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,44,"Maidstone"
2003,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,45,"Maidstone"
2003,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,46,"Maidstone"
2003,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,47,"Maidstone"
2003,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,48,"Maidstone"
2004,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,49,"Maidstone"
2004,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,50,"Maidstone"
2004,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,51,"Maidstone"
2004,"Apr",NA,NA,NA,NA,NA,NA,NA,NA,52,"Maidstone"
2004,"May",NA,NA,NA,NA,NA,NA,NA,NA,53,"Maidstone"
2004,"Jun",NA,NA,NA,NA,NA,NA,NA,NA,54,"Maidstone"
2004,"Jul",NA,NA,NA,NA,NA,NA,NA,NA,55,"Maidstone"
2004,"Aug",NA,NA,NA,NA,NA,NA,NA,NA,56,"Maidstone"
2004,"Sep",NA,NA,NA,NA,NA,NA,NA,NA,57,"Maidstone"
2004,"Oct",NA,NA,NA,NA,NA,NA,NA,NA,58,"Maidstone"
2004,"Nov",NA,NA,NA,NA,NA,NA,NA,NA,59,"Maidstone"
2004,"Dec",NA,NA,NA,NA,NA,NA,NA,NA,60,"Maidstone"
2005,"Jan",NA,NA,NA,NA,NA,NA,NA,NA,61,"Maidstone"
2005,"Feb",NA,NA,NA,NA,NA,NA,NA,NA,62,"Maidstone"
2005,"Mar",NA,NA,NA,NA,NA,NA,NA,NA,63,"Maidstone"
2005,"Apr",0,0,1,1,0,0,2486,1,64,"Maidstone"
2005,"May",0,0,0,0,0,0,2742,0,65,"Maidstone"
2005,"Jun",1,1,0,0,0,0,2558,1,66,"Maidstone"
2005,"Jul",0,0,0,0,0,0,2827,0,67,"Maidstone"
2005,"Aug",0,0,0,0,0,0,2635,0,68,"Maidstone"
2005,"Sep",1,1,0,0,0,0,2628,1,69,"Maidstone"
2005,"Oct",1,1,0,0,0,0,2738,1,70,"Maidstone"
2005,"Nov",0,0,0,0,0,0,2433,0,71,"Maidstone"
2005,"Dec",1,1,0,0,0,0,2650,1,72,"Maidstone"
2006,"Jan",1,1,0,0,0,0,2837,1,73,"Maidstone"
2006,"Feb",0,0,0,0,0,0,2486,0,74,"Maidstone"
2006,"Mar",1,1,0,0,0,0,2969,1,75,"Maidstone"
2006,"Apr",0,0,0,0,0,0,2743,0,76,"Maidstone"
2006,"May",0,0,0,0,0,0,2938,0,77,"Maidstone"
2006,"Jun",0,0,0,0,0,0,2961,0,78,"Maidstone"
2006,"Jul",0,0,0,0,0,0,2880,0,79,"Maidstone"
2006,"Aug",1,0,1,1,1,1,2859,3,80,"Maidstone"
2006,"Sep",0,0,0,0,0,0,2953,0,81,"Maidstone"
2006,"Oct",1,1,0,0,0,0,2945,1,82,"Maidstone"
2006,"Nov",0,0,0,0,0,0,2900,0,83,"Maidstone"
2006,"Dec",1,1,0,0,0,0,2910,1,84,"Maidstone"
2007,"Jan",0,0,0,0,0,0,3014,0,85,"Maidstone"
2007,"Feb",0,0,0,0,0,0,2551,0,86,"Maidstone"
2007,"Mar",1,1,0,0,1,1,2758,2,87,"Maidstone"
2007,"Apr",0,0,0,0,0,0,2580,0,88,"Maidstone"
2007,"May",0,0,0,0,0,0,2767,0,89,"Maidstone"
2007,"Jun",0,0,0,0,0,0,2637,0,90,"Maidstone"
2007,"Jul",0,0,0,0,0,0,2611,0,91,"Maidstone"
2007,"Aug",0,0,0,0,0,0,2720,0,92,"Maidstone"
2007,"Sep",0,0,0,0,0,0,2554,0,93,"Maidstone"
2007,"Oct",0,0,0,0,0,0,2675,0,94,"Maidstone"
2007,"Nov",1,0,0,0,0,0,2513,1,95,"Maidstone"
2007,"Dec",1,0,1,1,0,0,2642,2,96,"Maidstone"
2008,"Jan",1,1,0,0,0,0,2555,1,97,"Maidstone"
2008,"Feb",0,0,0,0,0,0,2447,0,98,"Maidstone"
2008,"Mar",1,1,0,0,0,0,2699,1,99,"Maidstone"
2008,"Apr",0,0,0,0,0,0,2564,0,100,"Maidstone"
2008,"May",0,0,0,0,0,0,2292,0,101,"Maidstone"
2008,"Jun",0,0,0,0,0,0,1829,0,102,"Maidstone"
2008,"Jul",0,0,0,0,0,0,1919,0,103,"Maidstone"
2008,"Aug",2,2,0,0,0,0,1824,2,104,"Maidstone"
2008,"Sep",0,0,0,0,0,0,1872,0,105,"Maidstone"
2008,"Oct",1,1,0,0,0,0,1946,1,106,"Maidstone"
2008,"Nov",0,0,0,0,0,0,1950,0,107,"Maidstone"
2008,"Dec",1,1,0,0,0,0,2132,1,108,"Maidstone"
2009,"Jan",2,2,0,0,0,0,2216,2,109,"Maidstone"
2009,"Feb",1,1,0,0,0,0,2002,1,110,"Maidstone"
2009,"Mar",1,1,0,0,0,0,2399,1,111,"Maidstone"
2009,"Apr",1,1,0,0,0,0,3061,1,112,"Maidstone"
2009,"May",1,1,0,0,0,0,3116,1,113,"Maidstone"
2009,"Jun",1,1,0,0,0,0,2987,1,114,"Maidstone"
2009,"Jul",0,0,0,0,0,0,3010,0,115,"Maidstone"
2009,"Aug",1,1,0,0,0,0,2824,1,116,"Maidstone"
2009,"Sep",1,1,0,0,0,0,2861,1,117,"Maidstone"
2009,"Oct",1,0,0,0,0,0,2999,1,118,"Maidstone"
2009,"Nov",0,0,1,1,0,0,2895,1,119,"Maidstone"
2009,"Dec",2,2,1,1,0,0,3095,3,120,"Maidstone"
2010,"Jan",1,1,1,1,0,0,2728,2,121,"Maidstone"
2010,"Feb",2,2,0,0,0,0,2602,2,122,"Maidstone"
2010,"Mar",3,3,1,1,0,0,3126,4,123,"Maidstone"
2010,"Apr",1,1,0,0,0,0,2973,1,124,"Maidstone"
2010,"May",1,1,0,0,1,1,2922,2,125,"Maidstone"
2010,"Jun",0,0,0,0,0,0,2903,0,126,"Maidstone"
2010,"Jul",0,0,0,0,0,0,2970,0,127,"Maidstone"
2010,"Aug",1,1,0,0,0,0,2995,1,128,"Maidstone"
2010,"Sep",0,0,0,0,0,0,2934,0,129,"Maidstone"
2010,"Oct",0,0,0,0,0,0,3022,0,130,"Maidstone"
